Year,Origin,Total_Flts,Delayed_Flts,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,PercentDelayed,iata,airport,city,state,country,lat,long
2004.0,OMA,21353.0,3887.0,1266.0,280.0,2584.0,14.0,1684.0,0.182035311197,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2004.0,ONT,36483.0,5477.0,2588.0,176.0,2518.0,59.0,3519.0,0.150124715621,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2004.0,ORD,376170.0,104224.0,44906.0,11351.0,64773.0,51.0,55576.0,0.27706622006,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2004.0,ORF,24013.0,4819.0,1362.0,310.0,3142.0,31.0,2355.0,0.200682963395,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2004.0,PBI,27545.0,4928.0,1296.0,223.0,3669.0,48.0,2330.0,0.178907242694,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2004.0,PDX,55807.0,7962.0,3801.0,248.0,4186.0,61.0,4059.0,0.142670274338,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2004.0,PHL,121721.0,34715.0,17926.0,1442.0,23687.0,129.0,14923.0,0.285201403209,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2004.0,PHX,170209.0,35839.0,21973.0,619.0,19799.0,314.0,16639.0,0.210558783613,PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2004.0,PIT,62629.0,11957.0,3619.0,773.0,8265.0,19.0,4551.0,0.190917945361,PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2004.0,PVD,30447.0,5268.0,1283.0,275.0,3741.0,48.0,2241.0,0.173021972608,PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2004.0,RDU,62153.0,12564.0,4128.0,852.0,8428.0,65.0,5721.0,0.202146316348,RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2004.0,RNO,30538.0,5492.0,1908.0,168.0,2828.0,35.0,3301.0,0.17984150894,RNO,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2004.0,ROC,19065.0,4226.0,1107.0,347.0,3094.0,18.0,1553.0,0.221662732756,ROC,Greater Rochester Int'l,Rochester,NY,USA,43.11886611,-77.67238389
2004.0,RSW,21899.0,3725.0,1114.0,115.0,2740.0,22.0,1649.0,0.170099091283,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2004.0,SAN,86096.0,13692.0,5970.0,472.0,7397.0,165.0,8172.0,0.15903177848,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2004.0,SAT,38631.0,6085.0,1924.0,429.0,3458.0,11.0,3369.0,0.157515984572,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2004.0,SDF,23192.0,4524.0,1199.0,446.0,2908.0,31.0,2024.0,0.195067264574,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2004.0,SEA,109418.0,22374.0,12263.0,608.0,12700.0,200.0,8666.0,0.204481895118,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2004.0,SFO,130008.0,22134.0,9464.0,789.0,12003.0,20.0,8200.0,0.170251061473,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2004.0,SJC,62916.0,9964.0,4152.0,191.0,4973.0,344.0,6270.0,0.158369890012,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2004.0,SLC,138724.0,25209.0,12658.0,1220.0,11012.0,54.0,6447.0,0.181720538623,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2004.0,SMF,48633.0,9049.0,4630.0,150.0,4026.0,95.0,6014.0,0.186067073798,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2004.0,SNA,47971.0,7733.0,2996.0,174.0,4778.0,83.0,3890.0,0.161201559275,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
2004.0,STL,61259.0,9521.0,3349.0,671.0,5683.0,39.0,4560.0,0.155422060432,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2004.0,TPA,71742.0,11825.0,3812.0,984.0,7390.0,60.0,5792.0,0.164826740264,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2004.0,TUL,21480.0,3666.0,977.0,267.0,2242.0,13.0,1908.0,0.170670391061,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2005.0,ABQ,36956.0,5485.0,2314.0,138.0,2620.0,21.0,3572.0,0.148419742396,ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2005.0,ANC,20767.0,5318.0,3216.0,77.0,3124.0,23.0,2388.0,0.256079356672,ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
2005.0,ATL,433678.0,112107.0,50595.0,13044.0,65747.0,52.0,44890.0,0.258502852347,ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2005.0,AUS,41696.0,6443.0,2163.0,426.0,3860.0,26.0,3173.0,0.154523215656,AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2005.0,BDL,37246.0,6780.0,1931.0,446.0,4956.0,31.0,2934.0,0.182032969983,BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
2005.0,BHM,21606.0,3659.0,1169.0,300.0,2124.0,4.0,1610.0,0.169351106174,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972
2005.0,BNA,59100.0,10731.0,4138.0,424.0,6038.0,27.0,6465.0,0.181573604061,BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2005.0,BOS,128006.0,28798.0,10100.0,3364.0,20438.0,69.0,11509.0,0.224973829352,BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2005.0,BUF,27079.0,5773.0,1696.0,353.0,4031.0,23.0,2726.0,0.213191033642,BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
2005.0,BUR,29125.0,4983.0,1562.0,298.0,2317.0,29.0,3371.0,0.171090128755,BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2005.0,BWI,106789.0,20439.0,9903.0,1001.0,11053.0,157.0,11364.0,0.191396117578,BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2005.0,CLE,89195.0,17146.0,5043.0,1194.0,12462.0,46.0,6186.0,0.192230506194,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2005.0,CLT,114510.0,24790.0,11297.0,937.0,16353.0,6.0,11080.0,0.216487643001,CLT,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2005.0,CMH,37946.0,6903.0,2163.0,356.0,4764.0,14.0,2958.0,0.181916407526,CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2005.0,CVG,208645.0,34591.0,18291.0,4558.0,20899.0,225.0,3564.0,0.165788779985,CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2005.0,DAL,42271.0,6466.0,3453.0,287.0,2617.0,30.0,4695.0,0.152965389984,DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2005.0,DCA,104936.0,20662.0,8071.0,1639.0,14669.0,40.0,8721.0,0.196900968209,DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2005.0,DEN,182849.0,36682.0,19993.0,2968.0,19085.0,40.0,15924.0,0.200613621075,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2005.0,DFW,307678.0,66221.0,32775.0,12423.0,40167.0,27.0,30833.0,0.215228258114,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2005.0,DTW,136220.0,37415.0,21838.0,3540.0,26519.0,136.0,9600.0,0.274665981501,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2005.0,ELP,21953.0,3089.0,943.0,106.0,1536.0,3.0,2001.0,0.140709697991,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
2005.0,EWR,155635.0,44327.0,17528.0,3319.0,31381.0,682.0,19894.0,0.284813827224,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2005.0,FLL,70339.0,18352.0,7190.0,864.0,13396.0,128.0,10028.0,0.260907888938,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
2005.0,HNL,37914.0,2717.0,1511.0,24.0,1216.0,20.0,835.0,0.0716621828348,HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
2005.0,HOU,56557.0,11457.0,6106.0,570.0,4858.0,78.0,7861.0,0.202574393974,HOU,William P Hobby,Houston,TX,USA,29.64541861,-95.27888889
2005.0,IAD,122342.0,26365.0,10786.0,1274.0,17682.0,266.0,10930.0,0.215502443969,IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2005.0,IAH,212013.0,39623.0,16474.0,4708.0,28471.0,424.0,9981.0,0.186889483192,IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2005.0,IND,43174.0,7892.0,2739.0,510.0,5638.0,29.0,2998.0,0.182795200815,IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2005.0,JAX,30523.0,5717.0,1849.0,432.0,3806.0,15.0,2496.0,0.187301379288,JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2005.0,JFK,101953.0,30966.0,14381.0,2256.0,24586.0,241.0,11379.0,0.303728188479,JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2005.0,LAS,167534.0,36584.0,20099.0,1013.0,19094.0,272.0,22896.0,0.218367614932,LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
2005.0,LAX,230864.0,40466.0,22418.0,1104.0,20922.0,171.0,17397.0,0.175280684732,LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
2005.0,LGA,127530.0,28031.0,8165.0,3871.0,18500.0,72.0,12839.0,0.219799262919,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2005.0,MCI,55928.0,9787.0,3697.0,542.0,5966.0,39.0,5370.0,0.174992847947,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2005.0,MCO,118741.0,24186.0,9590.0,1888.0,14952.0,216.0,12373.0,0.203687016279,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2005.0,MDW,93350.0,17352.0,8402.0,1245.0,9052.0,194.0,9639.0,0.185881092662,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2005.0,MEM,48791.0,10238.0,4597.0,1014.0,7167.0,13.0,3391.0,0.20983378082,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2005.0,MHT,24805.0,4629.0,1391.0,208.0,3417.0,15.0,2111.0,0.186615601693,MHT,Manchester,Manchester,NH,USA,42.93451639,-71.43705583
2005.0,MIA,65743.0,16033.0,7817.0,1942.0,9839.0,86.0,6539.0,0.243873872504,MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
2005.0,MKE,21520.0,4226.0,1081.0,243.0,3150.0,7.0,1591.0,0.196375464684,MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2005.0,MSP,137393.0,37444.0,21291.0,3381.0,27546.0,34.0,8941.0,0.272532079509,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2005.0,MSY,40499.0,7920.0,3048.0,309.0,4576.0,39.0,4829.0,0.195560384207,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2005.0,OAK,70381.0,12777.0,7202.0,182.0,5865.0,184.0,9048.0,0.181540472571,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2005.0,OKC,20643.0,3210.0,1082.0,261.0,1875.0,11.0,1728.0,0.155500653975,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2005.0,OMA,22910.0,4009.0,1414.0,267.0,2495.0,7.0,1771.0,0.174989087735,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2005.0,ONT,35953.0,6059.0,3014.0,144.0,2969.0,43.0,4164.0,0.168525575056,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2005.0,ORD,337708.0,87160.0,44734.0,8020.0,50960.0,41.0,41982.0,0.258092790221,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2005.0,ORF,22046.0,4272.0,1513.0,278.0,2883.0,25.0,1764.0,0.193776648825,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2005.0,PBI,28425.0,6310.0,2224.0,237.0,4438.0,18.0,3555.0,0.221987686895,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2005.0,PDX,55254.0,9388.0,5123.0,171.0,4792.0,51.0,5055.0,0.169906251131,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2005.0,PHL,126429.0,34941.0,19008.0,1276.0,22196.0,74.0,17836.0,0.276368554683,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2005.0,PHX,174485.0,34700.0,21693.0,616.0,18498.0,257.0,17450.0,0.19887096312,PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2005.0,PIT,52489.0,10675.0,3597.0,755.0,7818.0,22.0,3562.0,0.203375945436,PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2005.0,PVD,31283.0,5282.0,1411.0,386.0,3558.0,15.0,2660.0,0.168845698942,PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2005.0,RDU,62676.0,12809.0,4243.0,850.0,8856.0,22.0,5253.0,0.204368498309,RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2005.0,RIC,19321.0,3841.0,975.0,209.0,2881.0,5.0,1292.0,0.198799233994,RIC,Richmond International,Richmond,VA,USA,37.50516667,-77.31966667
2005.0,RNO,28248.0,5502.0,2291.0,191.0,2687.0,22.0,3445.0,0.194774851317,RNO,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2005.0,RSW,26308.0,5578.0,1900.0,161.0,4114.0,28.0,2896.0,0.212026759921,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2005.0,SAN,89075.0,15184.0,6781.0,548.0,8307.0,100.0,8993.0,0.170463092899,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2005.0,SAT,39439.0,6132.0,2146.0,267.0,3579.0,36.0,3160.0,0.155480615634,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2005.0,SDF,24415.0,4511.0,1231.0,323.0,2882.0,13.0,2110.0,0.184763465083,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2005.0,SEA,106586.0,25539.0,16627.0,388.0,14996.0,166.0,9333.0,0.239609329555,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2005.0,SFO,128973.0,25172.0,12857.0,709.0,12122.0,41.0,9649.0,0.195172633032,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2005.0,SJC,60702.0,9078.0,3917.0,168.0,4182.0,93.0,6101.0,0.149550261935,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2005.0,SLC,160514.0,27012.0,15713.0,1024.0,10853.0,74.0,6463.0,0.168284386409,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2005.0,SMF,50617.0,9188.0,4785.0,148.0,3967.0,128.0,6100.0,0.181520042673,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2005.0,SNA,48390.0,7702.0,3246.0,176.0,4354.0,35.0,4381.0,0.15916511676,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
2005.0,STL,65977.0,11540.0,4078.0,672.0,6925.0,32.0,5890.0,0.174909438138,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2005.0,TPA,79520.0,15356.0,5850.0,1303.0,9564.0,34.0,8249.0,0.193108651911,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2005.0,TUL,22001.0,3675.0,1253.0,261.0,1929.0,13.0,1981.0,0.167037861915,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2005.0,TUS,19601.0,3013.0,1271.0,139.0,1574.0,19.0,1656.0,0.15371664711,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
2006.0,ABQ,37264.0,6066.0,2800.0,225.0,2596.0,13.0,4042.0,0.162784456848,ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2006.0,ANC,19976.0,4508.0,2419.0,134.0,2628.0,20.0,2140.0,0.225670804966,ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
2006.0,ATL,407971.0,121732.0,57369.0,13951.0,76995.0,200.0,43185.0,0.298383953761,ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2006.0,AUS,44592.0,8204.0,3297.0,590.0,4704.0,32.0,4577.0,0.183979189092,AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2006.0,BDL,32880.0,6650.0,2367.0,402.0,4704.0,66.0,2749.0,0.202250608273,BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
2006.0,BHM,19161.0,4065.0,1481.0,383.0,2309.0,46.0,1823.0,0.212149679036,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972
2006.0,BNA,60554.0,12742.0,5277.0,535.0,6685.0,90.0,7142.0,0.210423754005,BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2006.0,BOS,131050.0,31530.0,10781.0,2927.0,21329.0,190.0,13651.0,0.240595192675,BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2006.0,BUF,27440.0,6602.0,2131.0,396.0,4317.0,24.0,3288.0,0.240597667638,BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
2006.0,BUR,32102.0,5536.0,1615.0,348.0,2537.0,59.0,3730.0,0.172450314622,BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2006.0,BWI,107584.0,21791.0,11060.0,1058.0,11663.0,153.0,12215.0,0.202548706127,BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2006.0,CLE,86421.0,16447.0,5095.0,780.0,10771.0,56.0,6698.0,0.190312539776,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2006.0,CLT,117455.0,29360.0,14250.0,1112.0,17143.0,19.0,11435.0,0.249968072879,CLT,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2006.0,CMH,35912.0,8395.0,2741.0,646.0,5701.0,54.0,3740.0,0.233765872132,CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2006.0,CVG,126680.0,22580.0,11595.0,2132.0,15402.0,27.0,2786.0,0.178244395327,CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2006.0,DAL,49708.0,8298.0,4301.0,433.0,3585.0,72.0,6130.0,0.166934899815,DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2006.0,DCA,94659.0,19741.0,6654.0,1494.0,14259.0,65.0,8038.0,0.208548579638,DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2006.0,DEN,232476.0,52880.0,25695.0,3230.0,26099.0,116.0,26277.0,0.227464340405,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2006.0,DFW,301163.0,72534.0,38162.0,12320.0,41289.0,174.0,37594.0,0.240846319103,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2006.0,DTW,128327.0,36757.0,20586.0,3544.0,26977.0,159.0,10642.0,0.286432317439,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2006.0,ELP,22464.0,3208.0,1067.0,101.0,1334.0,11.0,2186.0,0.142806267806,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
2006.0,EWR,158291.0,51411.0,22009.0,3161.0,36404.0,575.0,23841.0,0.324787890657,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2006.0,FLL,67597.0,13506.0,4700.0,646.0,9339.0,118.0,6742.0,0.199801766351,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
2006.0,HNL,61099.0,5092.0,2817.0,33.0,1860.0,40.0,1963.0,0.0833401528667,HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
2006.0,HOU,55260.0,11391.0,6729.0,735.0,4132.0,43.0,7963.0,0.206134636265,HOU,William P Hobby,Houston,TX,USA,29.64541861,-95.27888889
2006.0,IAD,96010.0,24376.0,10994.0,869.0,11004.0,179.0,8277.0,0.253890219769,IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2006.0,IAH,224061.0,53614.0,21878.0,9902.0,35317.0,1694.0,16776.0,0.239283052383,IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2006.0,IND,37615.0,7272.0,2268.0,316.0,5162.0,39.0,3188.0,0.193327130134,IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2006.0,JAX,31617.0,6136.0,1935.0,339.0,3938.0,25.0,2828.0,0.194072808932,JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2006.0,JFK,110367.0,36035.0,16113.0,2696.0,28677.0,160.0,11610.0,0.326501581089,JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2006.0,LAS,184733.0,43784.0,24080.0,1025.0,23205.0,700.0,27370.0,0.237012336724,LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
2006.0,LAX,233788.0,45965.0,24640.0,976.0,20995.0,258.0,21124.0,0.196609749003,LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
2006.0,LGA,127459.0,36382.0,10285.0,4131.0,26274.0,159.0,16420.0,0.285440808417,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2006.0,MCI,55918.0,10637.0,4287.0,399.0,5947.0,49.0,6329.0,0.190224972281,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2006.0,MCO,118910.0,24255.0,9333.0,1537.0,15739.0,178.0,11750.0,0.203977798335,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2006.0,MDW,100840.0,24082.0,12959.0,1775.0,12165.0,142.0,15199.0,0.238813962713,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2006.0,MEM,47350.0,11253.0,4807.0,1058.0,7949.0,26.0,3675.0,0.237655755016,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2006.0,MHT,21260.0,4517.0,1694.0,297.0,2858.0,37.0,2082.0,0.212464722484,MHT,Manchester,Manchester,NH,USA,42.93451639,-71.43705583
2006.0,MIA,66153.0,15748.0,7428.0,1739.0,9869.0,94.0,6040.0,0.23805420767,MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
2006.0,MKE,23374.0,4966.0,1406.0,327.0,3410.0,20.0,1853.0,0.212458286986,MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2006.0,MSP,126498.0,30024.0,16289.0,2679.0,21613.0,32.0,7740.0,0.237347626049,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2006.0,MSY,29899.0,6063.0,2031.0,252.0,3850.0,20.0,3287.0,0.202782701763,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2006.0,OAK,74794.0,13825.0,7697.0,204.0,5959.0,243.0,9891.0,0.184841030029,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2006.0,OGG,23923.0,2154.0,1062.0,17.0,815.0,4.0,1042.0,0.0900388747231,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2006.0,OKC,22003.0,4221.0,1544.0,230.0,2236.0,23.0,2337.0,0.191837476708,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2006.0,OMA,23066.0,4371.0,1563.0,250.0,2608.0,15.0,2202.0,0.189499696523,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2006.0,ONT,36311.0,6360.0,2810.0,147.0,2820.0,43.0,4251.0,0.175153534742,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2006.0,ORD,373736.0,112636.0,50844.0,7996.0,58379.0,117.0,63468.0,0.301378513175,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2006.0,ORF,20162.0,4533.0,1628.0,216.0,2726.0,23.0,2106.0,0.224828886023,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2006.0,PBI,28305.0,6241.0,2066.0,128.0,4520.0,51.0,3224.0,0.220491079315,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2006.0,PDX,57757.0,9188.0,4537.0,117.0,4717.0,57.0,4960.0,0.159080284641,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2006.0,PHL,108313.0,32223.0,15919.0,1269.0,21530.0,132.0,16787.0,0.297498915181,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2006.0,PHX,215086.0,42348.0,27182.0,1149.0,19649.0,552.0,18442.0,0.196888686386,PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2006.0,PIT,47455.0,11051.0,3139.0,627.0,8048.0,38.0,4530.0,0.232873248341,PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2006.0,PVD,26578.0,4982.0,1495.0,237.0,3365.0,19.0,2326.0,0.187448265483,PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2006.0,RDU,58017.0,13694.0,4525.0,945.0,9030.0,46.0,6394.0,0.236034265819,RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2006.0,RIC,19177.0,5247.0,1553.0,407.0,3722.0,9.0,1883.0,0.273609010794,RIC,Richmond International,Richmond,VA,USA,37.50516667,-77.31966667
2006.0,RNO,26545.0,4890.0,2117.0,123.0,2263.0,19.0,3165.0,0.184215483142,RNO,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2006.0,RSW,26431.0,5601.0,1807.0,244.0,3872.0,10.0,2826.0,0.211910256895,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2006.0,SAN,92976.0,15659.0,6693.0,440.0,8036.0,209.0,9517.0,0.168419807262,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2006.0,SAT,42856.0,7212.0,2624.0,317.0,4190.0,57.0,3822.0,0.168284487586,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
